loc,length,bug type,approach
105,2,Unchecked-Send,code snippet injection
80,2,Unchecked-Send,code snippet injection
77,2,Unchecked-Send,code snippet injection
289,2,Unchecked-Send,code snippet injection
279,2,Unchecked-Send,code snippet injection
269,2,Unchecked-Send,code snippet injection
254,2,Unchecked-Send,code snippet injection
243,2,Unchecked-Send,code snippet injection
223,2,Unchecked-Send,code snippet injection
206,2,Unchecked-Send,code snippet injection
191,2,Unchecked-Send,code snippet injection
181,2,Unchecked-Send,code snippet injection
171,2,Unchecked-Send,code snippet injection
131,2,Unchecked-Send,code snippet injection
123,2,Unchecked-Send,code snippet injection
112,2,Unchecked-Send,code snippet injection
93,2,Unchecked-Send,code snippet injection
74,2,Unchecked-Send,code snippet injection
71,2,Unchecked-Send,code snippet injection
68,2,Unchecked-Send,code snippet injection
65,2,Unchecked-Send,code snippet injection
62,2,Unchecked-Send,code snippet injection
59,2,Unchecked-Send,code snippet injection
48,2,Unchecked-Send,code snippet injection
42,2,Unchecked-Send,code snippet injection
36,2,Unchecked-Send,code snippet injection
30,2,Unchecked-Send,code snippet injection
155,2,Unchecked-Send,code snippet injection
152,2,Unchecked-Send,code snippet injection
148,2,Unchecked-Send,code snippet injection
145,2,Unchecked-Send,code snippet injection
142,2,Unchecked-Send,code snippet injection
