loc,length,bug type,approach
155,2,Unchecked-Send,code snippet injection
145,2,Unchecked-Send,code snippet injection
133,2,Unchecked-Send,code snippet injection
107,2,Unchecked-Send,code snippet injection
101,2,Unchecked-Send,code snippet injection
95,2,Unchecked-Send,code snippet injection
65,2,Unchecked-Send,code snippet injection
62,2,Unchecked-Send,code snippet injection
59,2,Unchecked-Send,code snippet injection
56,2,Unchecked-Send,code snippet injection
52,2,Unchecked-Send,code snippet injection
49,2,Unchecked-Send,code snippet injection
45,2,Unchecked-Send,code snippet injection
42,2,Unchecked-Send,code snippet injection
39,2,Unchecked-Send,code snippet injection
35,2,Unchecked-Send,code snippet injection
32,2,Unchecked-Send,code snippet injection
29,2,Unchecked-Send,code snippet injection
