loc,length,bug type,approach
283,2,Unchecked-Send,code snippet injection
209,2,Unchecked-Send,code snippet injection
34,2,Unchecked-Send,code snippet injection
10,2,Unchecked-Send,code snippet injection
344,2,Unchecked-Send,code snippet injection
334,2,Unchecked-Send,code snippet injection
324,2,Unchecked-Send,code snippet injection
312,2,Unchecked-Send,code snippet injection
271,2,Unchecked-Send,code snippet injection
265,2,Unchecked-Send,code snippet injection
259,2,Unchecked-Send,code snippet injection
227,2,Unchecked-Send,code snippet injection
219,2,Unchecked-Send,code snippet injection
168,2,Unchecked-Send,code snippet injection
143,2,Unchecked-Send,code snippet injection
104,2,Unchecked-Send,code snippet injection
98,2,Unchecked-Send,code snippet injection
92,2,Unchecked-Send,code snippet injection
86,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
70,2,Unchecked-Send,code snippet injection
62,2,Unchecked-Send,code snippet injection
53,2,Unchecked-Send,code snippet injection
45,2,Unchecked-Send,code snippet injection
19,2,Unchecked-Send,code snippet injection
236,2,Unchecked-Send,code snippet injection
205,2,Unchecked-Send,code snippet injection
30,2,Unchecked-Send,code snippet injection
27,2,Unchecked-Send,code snippet injection
