loc,length,bug type,approach
61,2,Unchecked-Send,code snippet injection
58,2,Unchecked-Send,code snippet injection
141,2,Unchecked-Send,code snippet injection
135,2,Unchecked-Send,code snippet injection
127,2,Unchecked-Send,code snippet injection
121,2,Unchecked-Send,code snippet injection
107,2,Unchecked-Send,code snippet injection
97,2,Unchecked-Send,code snippet injection
54,2,Unchecked-Send,code snippet injection
47,2,Unchecked-Send,code snippet injection
39,2,Unchecked-Send,code snippet injection
30,2,Unchecked-Send,code snippet injection
22,2,Unchecked-Send,code snippet injection
86,2,Unchecked-Send,code snippet injection
83,2,Unchecked-Send,code snippet injection
80,2,Unchecked-Send,code snippet injection
71,2,Unchecked-Send,code snippet injection
68,2,Unchecked-Send,code snippet injection
