loc,length,bug type,approach
52,2,Unchecked-Send,code snippet injection
404,2,Unchecked-Send,code snippet injection
398,2,Unchecked-Send,code snippet injection
391,2,Unchecked-Send,code snippet injection
376,2,Unchecked-Send,code snippet injection
227,2,Unchecked-Send,code snippet injection
213,2,Unchecked-Send,code snippet injection
193,2,Unchecked-Send,code snippet injection
169,2,Unchecked-Send,code snippet injection
156,2,Unchecked-Send,code snippet injection
147,2,Unchecked-Send,code snippet injection
137,2,Unchecked-Send,code snippet injection
99,2,Unchecked-Send,code snippet injection
14,2,Unchecked-Send,code snippet injection
11,2,Unchecked-Send,code snippet injection
8,2,Unchecked-Send,code snippet injection
5,2,Unchecked-Send,code snippet injection
123,2,Unchecked-Send,code snippet injection
119,2,Unchecked-Send,code snippet injection
115,2,Unchecked-Send,code snippet injection
111,2,Unchecked-Send,code snippet injection
107,2,Unchecked-Send,code snippet injection
103,2,Unchecked-Send,code snippet injection
68,2,Unchecked-Send,code snippet injection
64,2,Unchecked-Send,code snippet injection
60,2,Unchecked-Send,code snippet injection
56,2,Unchecked-Send,code snippet injection
