loc,length,bug type,approach
31,2,Unchecked-Send,code snippet injection
28,2,Unchecked-Send,code snippet injection
24,2,Unchecked-Send,code snippet injection
21,2,Unchecked-Send,code snippet injection
18,2,Unchecked-Send,code snippet injection
15,2,Unchecked-Send,code snippet injection
12,2,Unchecked-Send,code snippet injection
9,2,Unchecked-Send,code snippet injection
213,2,Unchecked-Send,code snippet injection
207,2,Unchecked-Send,code snippet injection
198,2,Unchecked-Send,code snippet injection
192,2,Unchecked-Send,code snippet injection
165,2,Unchecked-Send,code snippet injection
154,2,Unchecked-Send,code snippet injection
143,2,Unchecked-Send,code snippet injection
135,2,Unchecked-Send,code snippet injection
126,2,Unchecked-Send,code snippet injection
118,2,Unchecked-Send,code snippet injection
81,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
74,2,Unchecked-Send,code snippet injection
71,2,Unchecked-Send,code snippet injection
68,2,Unchecked-Send,code snippet injection
64,2,Unchecked-Send,code snippet injection
60,2,Unchecked-Send,code snippet injection
56,2,Unchecked-Send,code snippet injection
53,2,Unchecked-Send,code snippet injection
50,2,Unchecked-Send,code snippet injection
