loc,length,bug type,approach
138,2,Unchecked-Send,code snippet injection
118,2,Unchecked-Send,code snippet injection
113,2,Unchecked-Send,code snippet injection
347,2,Unchecked-Send,code snippet injection
338,2,Unchecked-Send,code snippet injection
332,2,Unchecked-Send,code snippet injection
317,2,Unchecked-Send,code snippet injection
310,2,Unchecked-Send,code snippet injection
305,2,Unchecked-Send,code snippet injection
299,2,Unchecked-Send,code snippet injection
293,2,Unchecked-Send,code snippet injection
286,2,Unchecked-Send,code snippet injection
280,2,Unchecked-Send,code snippet injection
274,2,Unchecked-Send,code snippet injection
267,2,Unchecked-Send,code snippet injection
259,2,Unchecked-Send,code snippet injection
228,2,Unchecked-Send,code snippet injection
212,2,Unchecked-Send,code snippet injection
206,2,Unchecked-Send,code snippet injection
177,2,Unchecked-Send,code snippet injection
138,2,Unchecked-Send,code snippet injection
135,2,Unchecked-Send,code snippet injection
132,2,Unchecked-Send,code snippet injection
126,2,Unchecked-Send,code snippet injection
113,2,Unchecked-Send,code snippet injection
110,2,Unchecked-Send,code snippet injection
107,2,Unchecked-Send,code snippet injection
104,2,Unchecked-Send,code snippet injection
101,2,Unchecked-Send,code snippet injection
98,2,Unchecked-Send,code snippet injection
250,2,Unchecked-Send,code snippet injection
246,2,Unchecked-Send,code snippet injection
