loc,length,bug type,approach
59,4,tx.origin,code snippet injection
53,4,tx.origin,code snippet injection
266,4,tx.origin,code snippet injection
257,4,tx.origin,code snippet injection
236,3,tx.origin,code snippet injection
213,4,tx.origin,code snippet injection
200,3,tx.origin,code snippet injection
191,4,tx.origin,code snippet injection
183,3,tx.origin,code snippet injection
170,4,tx.origin,code snippet injection
160,4,tx.origin,code snippet injection
150,4,tx.origin,code snippet injection
141,4,tx.origin,code snippet injection
133,3,tx.origin,code snippet injection
124,4,tx.origin,code snippet injection
114,3,tx.origin,code snippet injection
106,3,tx.origin,code snippet injection
95,4,tx.origin,code snippet injection
79,4,tx.origin,code snippet injection
47,4,tx.origin,code snippet injection
41,4,tx.origin,code snippet injection
29,4,tx.origin,code snippet injection
23,4,tx.origin,code snippet injection
17,4,tx.origin,code snippet injection
10,5,tx.origin,code snippet injection
