loc,length,bug type,approach
18,4,tx.origin,code snippet injection
13,4,tx.origin,code snippet injection
8,4,tx.origin,code snippet injection
201,4,tx.origin,code snippet injection
193,3,tx.origin,code snippet injection
182,4,tx.origin,code snippet injection
173,3,tx.origin,code snippet injection
159,4,tx.origin,code snippet injection
149,3,tx.origin,code snippet injection
137,4,tx.origin,code snippet injection
109,4,tx.origin,code snippet injection
84,4,tx.origin,code snippet injection
58,4,tx.origin,code snippet injection
52,3,tx.origin,code snippet injection
47,4,tx.origin,code snippet injection
43,3,tx.origin,code snippet injection
39,3,tx.origin,code snippet injection
34,4,tx.origin,code snippet injection
29,4,tx.origin,code snippet injection
24,4,tx.origin,code snippet injection
