loc,length,bug type,approach
142,13,TOD,code snippet injection
128,13,TOD,code snippet injection
378,13,TOD,code snippet injection
361,13,TOD,code snippet injection
337,18,TOD,code snippet injection
320,13,TOD,code snippet injection
290,18,TOD,code snippet injection
269,13,TOD,code snippet injection
108,18,TOD,code snippet injection
85,18,TOD,code snippet injection
61,18,TOD,code snippet injection
41,13,TOD,code snippet injection
22,13,TOD,code snippet injection
242,18,TOD,code snippet injection
223,18,TOD,code snippet injection
204,18,TOD,code snippet injection
179,18,TOD,code snippet injection
160,18,TOD,code snippet injection
