loc,length,bug type,approach
392,13,TOD,code snippet injection
371,13,TOD,code snippet injection
348,13,TOD,code snippet injection
311,13,TOD,code snippet injection
289,18,TOD,code snippet injection
272,13,TOD,code snippet injection
226,18,TOD,code snippet injection
212,13,TOD,code snippet injection
193,18,TOD,code snippet injection
174,18,TOD,code snippet injection
154,18,TOD,code snippet injection
140,13,TOD,code snippet injection
125,13,TOD,code snippet injection
106,18,TOD,code snippet injection
87,18,TOD,code snippet injection
67,18,TOD,code snippet injection
48,18,TOD,code snippet injection
29,18,TOD,code snippet injection
