loc,length,bug type,approach
192,13,TOD,code snippet injection
159,13,TOD,code snippet injection
483,13,TOD,code snippet injection
467,13,TOD,code snippet injection
442,18,TOD,code snippet injection
420,13,TOD,code snippet injection
397,18,TOD,code snippet injection
379,13,TOD,code snippet injection
355,18,TOD,code snippet injection
332,18,TOD,code snippet injection
310,18,TOD,code snippet injection
292,13,TOD,code snippet injection
275,13,TOD,code snippet injection
253,18,TOD,code snippet injection
232,18,TOD,code snippet injection
210,18,TOD,code snippet injection
159,18,TOD,code snippet injection
133,18,TOD,code snippet injection
119,13,TOD,code snippet injection
105,13,TOD,code snippet injection
91,13,TOD,code snippet injection
77,13,TOD,code snippet injection
63,13,TOD,code snippet injection
