loc,length,bug type,approach
295,13,TOD,code snippet injection
281,13,TOD,code snippet injection
42,13,TOD,code snippet injection
500,13,TOD,code snippet injection
476,18,TOD,code snippet injection
459,13,TOD,code snippet injection
436,18,TOD,code snippet injection
419,13,TOD,code snippet injection
397,18,TOD,code snippet injection
368,18,TOD,code snippet injection
341,18,TOD,code snippet injection
175,13,TOD,code snippet injection
161,13,TOD,code snippet injection
142,18,TOD,code snippet injection
87,18,TOD,code snippet injection
60,18,TOD,code snippet injection
315,18,TOD,code snippet injection
262,18,TOD,code snippet injection
248,13,TOD,code snippet injection
233,13,TOD,code snippet injection
219,13,TOD,code snippet injection
205,13,TOD,code snippet injection
191,13,TOD,code snippet injection
27,13,TOD,code snippet injection
8,18,TOD,code snippet injection
