loc,length,bug type,approach
118,13,TOD,code snippet injection
104,13,TOD,code snippet injection
89,13,TOD,code snippet injection
75,13,TOD,code snippet injection
56,18,TOD,code snippet injection
42,13,TOD,code snippet injection
23,18,TOD,code snippet injection
9,13,TOD,code snippet injection
565,18,TOD,code snippet injection
543,18,TOD,code snippet injection
518,18,TOD,code snippet injection
501,13,TOD,code snippet injection
463,13,TOD,code snippet injection
436,18,TOD,code snippet injection
409,18,TOD,code snippet injection
385,18,TOD,code snippet injection
360,18,TOD,code snippet injection
336,18,TOD,code snippet injection
288,13,TOD,code snippet injection
274,13,TOD,code snippet injection
259,13,TOD,code snippet injection
245,13,TOD,code snippet injection
231,13,TOD,code snippet injection
216,13,TOD,code snippet injection
196,18,TOD,code snippet injection
181,13,TOD,code snippet injection
167,13,TOD,code snippet injection
148,18,TOD,code snippet injection
