loc,length,bug type,approach
229,13,TOD,code snippet injection
146,13,TOD,code snippet injection
132,13,TOD,code snippet injection
714,13,TOD,code snippet injection
688,18,TOD,code snippet injection
662,13,TOD,code snippet injection
635,18,TOD,code snippet injection
604,13,TOD,code snippet injection
571,18,TOD,code snippet injection
542,18,TOD,code snippet injection
517,18,TOD,code snippet injection
491,13,TOD,code snippet injection
470,13,TOD,code snippet injection
444,18,TOD,code snippet injection
298,18,TOD,code snippet injection
274,18,TOD,code snippet injection
247,18,TOD,code snippet injection
170,18,TOD,code snippet injection
118,13,TOD,code snippet injection
104,13,TOD,code snippet injection
90,13,TOD,code snippet injection
76,13,TOD,code snippet injection
62,13,TOD,code snippet injection
48,13,TOD,code snippet injection
412,18,TOD,code snippet injection
398,13,TOD,code snippet injection
383,13,TOD,code snippet injection
364,18,TOD,code snippet injection
345,18,TOD,code snippet injection
326,18,TOD,code snippet injection
214,13,TOD,code snippet injection
195,18,TOD,code snippet injection
