loc,length,bug type,approach
861,13,TOD,code snippet injection
847,13,TOD,code snippet injection
833,13,TOD,code snippet injection
199,13,TOD,code snippet injection
175,18,TOD,code snippet injection
161,13,TOD,code snippet injection
814,18,TOD,code snippet injection
795,13,TOD,code snippet injection
770,18,TOD,code snippet injection
744,18,TOD,code snippet injection
721,18,TOD,code snippet injection
702,13,TOD,code snippet injection
685,13,TOD,code snippet injection
651,18,TOD,code snippet injection
626,18,TOD,code snippet injection
603,18,TOD,code snippet injection
581,18,TOD,code snippet injection
549,18,TOD,code snippet injection
531,13,TOD,code snippet injection
514,13,TOD,code snippet injection
492,13,TOD,code snippet injection
464,13,TOD,code snippet injection
447,13,TOD,code snippet injection
429,13,TOD,code snippet injection
407,18,TOD,code snippet injection
252,13,TOD,code snippet injection
221,13,TOD,code snippet injection
142,18,TOD,code snippet injection
123,18,TOD,code snippet injection
104,18,TOD,code snippet injection
90,13,TOD,code snippet injection
71,18,TOD,code snippet injection
52,18,TOD,code snippet injection
380,13,TOD,code snippet injection
365,13,TOD,code snippet injection
345,18,TOD,code snippet injection
326,18,TOD,code snippet injection
307,18,TOD,code snippet injection
293,13,TOD,code snippet injection
273,18,TOD,code snippet injection
