loc,length,bug type,approach
36,13,TOD,code snippet injection
22,13,TOD,code snippet injection
8,13,TOD,code snippet injection
428,13,TOD,code snippet injection
405,18,TOD,code snippet injection
385,13,TOD,code snippet injection
361,18,TOD,code snippet injection
338,13,TOD,code snippet injection
313,18,TOD,code snippet injection
287,18,TOD,code snippet injection
245,18,TOD,code snippet injection
211,13,TOD,code snippet injection
176,13,TOD,code snippet injection
155,18,TOD,code snippet injection
136,18,TOD,code snippet injection
117,18,TOD,code snippet injection
98,18,TOD,code snippet injection
79,18,TOD,code snippet injection
65,13,TOD,code snippet injection
51,13,TOD,code snippet injection
