loc,length,bug type,approach
362,13,TOD,code snippet injection
115,13,TOD,code snippet injection
438,13,TOD,code snippet injection
419,13,TOD,code snippet injection
381,18,TOD,code snippet injection
302,13,TOD,code snippet injection
243,18,TOD,code snippet injection
221,13,TOD,code snippet injection
195,18,TOD,code snippet injection
162,18,TOD,code snippet injection
137,18,TOD,code snippet injection
347,13,TOD,code snippet injection
333,13,TOD,code snippet injection
277,18,TOD,code snippet injection
95,18,TOD,code snippet injection
