loc,length,bug type,approach
289,13,TOD,code snippet injection
211,13,TOD,code snippet injection
197,13,TOD,code snippet injection
749,13,TOD,code snippet injection
723,18,TOD,code snippet injection
702,13,TOD,code snippet injection
671,18,TOD,code snippet injection
649,13,TOD,code snippet injection
613,18,TOD,code snippet injection
580,18,TOD,code snippet injection
549,18,TOD,code snippet injection
528,13,TOD,code snippet injection
507,13,TOD,code snippet injection
358,18,TOD,code snippet injection
334,18,TOD,code snippet injection
307,18,TOD,code snippet injection
235,18,TOD,code snippet injection
178,18,TOD,code snippet injection
164,13,TOD,code snippet injection
150,13,TOD,code snippet injection
136,13,TOD,code snippet injection
122,13,TOD,code snippet injection
108,13,TOD,code snippet injection
86,13,TOD,code snippet injection
64,18,TOD,code snippet injection
47,13,TOD,code snippet injection
30,13,TOD,code snippet injection
475,18,TOD,code snippet injection
456,18,TOD,code snippet injection
436,18,TOD,code snippet injection
422,13,TOD,code snippet injection
403,18,TOD,code snippet injection
384,18,TOD,code snippet injection
274,13,TOD,code snippet injection
260,13,TOD,code snippet injection
