loc,length,bug type,approach
512,13,TOD,code snippet injection
469,13,TOD,code snippet injection
449,13,TOD,code snippet injection
429,13,TOD,code snippet injection
404,18,TOD,code snippet injection
361,13,TOD,code snippet injection
335,18,TOD,code snippet injection
314,13,TOD,code snippet injection
287,18,TOD,code snippet injection
262,18,TOD,code snippet injection
240,18,TOD,code snippet injection
223,13,TOD,code snippet injection
205,13,TOD,code snippet injection
181,18,TOD,code snippet injection
158,18,TOD,code snippet injection
136,18,TOD,code snippet injection
485,18,TOD,code snippet injection
379,18,TOD,code snippet injection
117,13,TOD,code snippet injection
103,13,TOD,code snippet injection
86,13,TOD,code snippet injection
72,13,TOD,code snippet injection
