loc,length,bug type,approach
504,13,TOD,code snippet injection
490,13,TOD,code snippet injection
476,13,TOD,code snippet injection
114,13,TOD,code snippet injection
95,18,TOD,code snippet injection
81,13,TOD,code snippet injection
62,18,TOD,code snippet injection
629,13,TOD,code snippet injection
601,18,TOD,code snippet injection
569,18,TOD,code snippet injection
541,18,TOD,code snippet injection
523,13,TOD,code snippet injection
425,13,TOD,code snippet injection
401,18,TOD,code snippet injection
377,18,TOD,code snippet injection
352,18,TOD,code snippet injection
327,18,TOD,code snippet injection
304,18,TOD,code snippet injection
286,13,TOD,code snippet injection
268,13,TOD,code snippet injection
250,13,TOD,code snippet injection
232,13,TOD,code snippet injection
214,13,TOD,code snippet injection
178,13,TOD,code snippet injection
155,18,TOD,code snippet injection
137,13,TOD,code snippet injection
461,13,TOD,code snippet injection
442,18,TOD,code snippet injection
42,18,TOD,code snippet injection
23,18,TOD,code snippet injection
9,13,TOD,code snippet injection
