loc,length,bug type,approach
584,13,TOD,code snippet injection
833,13,TOD,code snippet injection
815,13,TOD,code snippet injection
796,13,TOD,code snippet injection
769,18,TOD,code snippet injection
751,13,TOD,code snippet injection
704,18,TOD,code snippet injection
677,13,TOD,code snippet injection
652,18,TOD,code snippet injection
629,18,TOD,code snippet injection
606,18,TOD,code snippet injection
389,13,TOD,code snippet injection
366,13,TOD,code snippet injection
344,18,TOD,code snippet injection
322,18,TOD,code snippet injection
290,18,TOD,code snippet injection
261,18,TOD,code snippet injection
238,18,TOD,code snippet injection
85,13,TOD,code snippet injection
71,13,TOD,code snippet injection
57,13,TOD,code snippet injection
41,13,TOD,code snippet injection
27,13,TOD,code snippet injection
13,13,TOD,code snippet injection
558,18,TOD,code snippet injection
542,13,TOD,code snippet injection
528,13,TOD,code snippet injection
506,18,TOD,code snippet injection
486,18,TOD,code snippet injection
466,18,TOD,code snippet injection
450,13,TOD,code snippet injection
429,18,TOD,code snippet injection
406,18,TOD,code snippet injection
211,13,TOD,code snippet injection
196,13,TOD,code snippet injection
176,18,TOD,code snippet injection
157,18,TOD,code snippet injection
137,18,TOD,code snippet injection
123,13,TOD,code snippet injection
104,18,TOD,code snippet injection
