loc,length,bug type,approach
116,13,TOD,code snippet injection
745,13,TOD,code snippet injection
728,13,TOD,code snippet injection
710,13,TOD,code snippet injection
679,18,TOD,code snippet injection
519,13,TOD,code snippet injection
489,18,TOD,code snippet injection
458,13,TOD,code snippet injection
418,18,TOD,code snippet injection
389,18,TOD,code snippet injection
364,18,TOD,code snippet injection
343,13,TOD,code snippet injection
223,13,TOD,code snippet injection
62,18,TOD,code snippet injection
43,18,TOD,code snippet injection
24,18,TOD,code snippet injection
5,18,TOD,code snippet injection
313,18,TOD,code snippet injection
298,13,TOD,code snippet injection
283,13,TOD,code snippet injection
268,13,TOD,code snippet injection
253,13,TOD,code snippet injection
238,13,TOD,code snippet injection
181,13,TOD,code snippet injection
161,18,TOD,code snippet injection
146,13,TOD,code snippet injection
131,13,TOD,code snippet injection
