loc,length,bug type,approach
628,13,TOD,code snippet injection
609,13,TOD,code snippet injection
588,13,TOD,code snippet injection
571,13,TOD,code snippet injection
547,18,TOD,code snippet injection
527,13,TOD,code snippet injection
502,18,TOD,code snippet injection
468,13,TOD,code snippet injection
443,18,TOD,code snippet injection
419,18,TOD,code snippet injection
384,18,TOD,code snippet injection
365,13,TOD,code snippet injection
348,13,TOD,code snippet injection
326,18,TOD,code snippet injection
304,18,TOD,code snippet injection
173,18,TOD,code snippet injection
151,18,TOD,code snippet injection
129,18,TOD,code snippet injection
112,13,TOD,code snippet injection
286,13,TOD,code snippet injection
272,13,TOD,code snippet injection
258,13,TOD,code snippet injection
244,13,TOD,code snippet injection
230,13,TOD,code snippet injection
210,18,TOD,code snippet injection
196,13,TOD,code snippet injection
92,13,TOD,code snippet injection
73,18,TOD,code snippet injection
54,18,TOD,code snippet injection
