loc,length,bug type,approach
154,13,TOD,code snippet injection
138,13,TOD,code snippet injection
122,13,TOD,code snippet injection
417,13,TOD,code snippet injection
381,18,TOD,code snippet injection
353,13,TOD,code snippet injection
316,18,TOD,code snippet injection
288,13,TOD,code snippet injection
254,18,TOD,code snippet injection
223,18,TOD,code snippet injection
184,18,TOD,code snippet injection
106,13,TOD,code snippet injection
92,13,TOD,code snippet injection
71,18,TOD,code snippet injection
51,18,TOD,code snippet injection
32,18,TOD,code snippet injection
13,18,TOD,code snippet injection
