loc,length,bug type,approach
266,3,Unhandled-Exceptions,code snippet injection
411,6,Unhandled-Exceptions,code snippet injection
401,5,Unhandled-Exceptions,code snippet injection
393,2,Unhandled-Exceptions,code snippet injection
378,6,Unhandled-Exceptions,code snippet injection
364,9,Unhandled-Exceptions,code snippet injection
326,9,Unhandled-Exceptions,code snippet injection
309,3,Unhandled-Exceptions,code snippet injection
299,3,Unhandled-Exceptions,code snippet injection
292,2,Unhandled-Exceptions,code snippet injection
278,9,Unhandled-Exceptions,code snippet injection
190,8,Unhandled-Exceptions,code snippet injection
177,3,Unhandled-Exceptions,code snippet injection
170,3,Unhandled-Exceptions,code snippet injection
161,5,Unhandled-Exceptions,code snippet injection
138,9,Unhandled-Exceptions,code snippet injection
122,5,Unhandled-Exceptions,code snippet injection
114,3,Unhandled-Exceptions,code snippet injection
46,9,Unhandled-Exceptions,code snippet injection
36,9,Unhandled-Exceptions,code snippet injection
32,3,Unhandled-Exceptions,code snippet injection
24,5,Unhandled-Exceptions,code snippet injection
20,3,Unhandled-Exceptions,code snippet injection
13,6,Unhandled-Exceptions,code snippet injection
256,2,Unhandled-Exceptions,code snippet injection
250,3,Unhandled-Exceptions,code snippet injection
246,3,Unhandled-Exceptions,code snippet injection
239,3,Unhandled-Exceptions,code snippet injection
232,5,Unhandled-Exceptions,code snippet injection
227,3,Unhandled-Exceptions,code snippet injection
216,8,Unhandled-Exceptions,code snippet injection
210,3,Unhandled-Exceptions,code snippet injection
202,3,Unhandled-Exceptions,code snippet injection
97,3,Unhandled-Exceptions,code snippet injection
92,3,Unhandled-Exceptions,code snippet injection
85,5,Unhandled-Exceptions,code snippet injection
81,3,Unhandled-Exceptions,code snippet injection
74,5,Unhandled-Exceptions,code snippet injection
67,6,Unhandled-Exceptions,code snippet injection
61,5,Unhandled-Exceptions,code snippet injection
