loc,length,bug type,approach
390,10,Overflow-Underflow,code snippet injection
198,4,Overflow-Underflow,code snippet injection
193,4,Overflow-Underflow,code snippet injection
50,10,Overflow-Underflow,code snippet injection
10,4,Overflow-Underflow,code snippet injection
487,4,Overflow-Underflow,code snippet injection
475,4,Overflow-Underflow,code snippet injection
463,4,Overflow-Underflow,code snippet injection
451,4,Overflow-Underflow,code snippet injection
433,8,Overflow-Underflow,code snippet injection
371,8,Overflow-Underflow,code snippet injection
363,4,Overflow-Underflow,code snippet injection
355,4,Overflow-Underflow,code snippet injection
291,4,Overflow-Underflow,code snippet injection
260,8,Overflow-Underflow,code snippet injection
219,4,Overflow-Underflow,code snippet injection
210,4,Overflow-Underflow,code snippet injection
178,8,Overflow-Underflow,code snippet injection
170,4,Overflow-Underflow,code snippet injection
156,10,Overflow-Underflow,code snippet injection
142,10,Overflow-Underflow,code snippet injection
132,4,Overflow-Underflow,code snippet injection
116,10,Overflow-Underflow,code snippet injection
100,10,Overflow-Underflow,code snippet injection
85,8,Overflow-Underflow,code snippet injection
69,10,Overflow-Underflow,code snippet injection
21,4,Overflow-Underflow,code snippet injection
330,4,Overflow-Underflow,code snippet injection
40,8,Overflow-Underflow,code snippet injection
31,8,Overflow-Underflow,code snippet injection
