loc,length,bug type,approach
234,9,Re-erntrancy,code snippet injection
226,7,Re-erntrancy,code snippet injection
312,8,Re-erntrancy,code snippet injection
295,10,Re-erntrancy,code snippet injection
212,10,Re-erntrancy,code snippet injection
195,8,Re-erntrancy,code snippet injection
179,5,Re-erntrancy,code snippet injection
157,8,Re-erntrancy,code snippet injection
139,6,Re-erntrancy,code snippet injection
85,8,Re-erntrancy,code snippet injection
76,8,Re-erntrancy,code snippet injection
67,8,Re-erntrancy,code snippet injection
58,8,Re-erntrancy,code snippet injection
49,8,Re-erntrancy,code snippet injection
280,7,Re-erntrancy,code snippet injection
271,8,Re-erntrancy,code snippet injection
262,8,Re-erntrancy,code snippet injection
251,10,Re-erntrancy,code snippet injection
121,9,Re-erntrancy,code snippet injection
112,8,Re-erntrancy,code snippet injection
102,9,Re-erntrancy,code snippet injection
