loc,length,bug type,approach
380,9,Re-erntrancy,code snippet injection
158,7,Re-erntrancy,code snippet injection
147,8,Re-erntrancy,code snippet injection
134,10,Re-erntrancy,code snippet injection
16,10,Re-erntrancy,code snippet injection
493,8,Re-erntrancy,code snippet injection
479,5,Re-erntrancy,code snippet injection
465,8,Re-erntrancy,code snippet injection
451,6,Re-erntrancy,code snippet injection
435,8,Re-erntrancy,code snippet injection
417,8,Re-erntrancy,code snippet injection
397,8,Re-erntrancy,code snippet injection
334,8,Re-erntrancy,code snippet injection
308,8,Re-erntrancy,code snippet injection
282,7,Re-erntrancy,code snippet injection
259,8,Re-erntrancy,code snippet injection
235,8,Re-erntrancy,code snippet injection
212,10,Re-erntrancy,code snippet injection
182,9,Re-erntrancy,code snippet injection
63,8,Re-erntrancy,code snippet injection
36,9,Re-erntrancy,code snippet injection
369,8,Re-erntrancy,code snippet injection
359,8,Re-erntrancy,code snippet injection
350,8,Re-erntrancy,code snippet injection
123,8,Re-erntrancy,code snippet injection
114,8,Re-erntrancy,code snippet injection
103,8,Re-erntrancy,code snippet injection
95,6,Re-erntrancy,code snippet injection
86,8,Re-erntrancy,code snippet injection
76,9,Re-erntrancy,code snippet injection
8,6,Re-erntrancy,code snippet injection
