loc,length,bug type,approach
255,9,Re-erntrancy,code snippet injection
247,7,Re-erntrancy,code snippet injection
238,8,Re-erntrancy,code snippet injection
227,10,Re-erntrancy,code snippet injection
54,10,Re-erntrancy,code snippet injection
660,8,Re-erntrancy,code snippet injection
650,5,Re-erntrancy,code snippet injection
637,8,Re-erntrancy,code snippet injection
626,6,Re-erntrancy,code snippet injection
613,8,Re-erntrancy,code snippet injection
599,8,Re-erntrancy,code snippet injection
585,8,Re-erntrancy,code snippet injection
569,8,Re-erntrancy,code snippet injection
557,8,Re-erntrancy,code snippet injection
544,7,Re-erntrancy,code snippet injection
529,8,Re-erntrancy,code snippet injection
514,8,Re-erntrancy,code snippet injection
448,10,Re-erntrancy,code snippet injection
432,9,Re-erntrancy,code snippet injection
418,8,Re-erntrancy,code snippet injection
352,9,Re-erntrancy,code snippet injection
339,8,Re-erntrancy,code snippet injection
325,8,Re-erntrancy,code snippet injection
313,8,Re-erntrancy,code snippet injection
301,8,Re-erntrancy,code snippet injection
289,8,Re-erntrancy,code snippet injection
146,8,Re-erntrancy,code snippet injection
136,6,Re-erntrancy,code snippet injection
124,8,Re-erntrancy,code snippet injection
111,9,Re-erntrancy,code snippet injection
90,6,Re-erntrancy,code snippet injection
70,7,Re-erntrancy,code snippet injection
276,8,Re-erntrancy,code snippet injection
267,8,Re-erntrancy,code snippet injection
218,8,Re-erntrancy,code snippet injection
212,5,Re-erntrancy,code snippet injection
202,9,Re-erntrancy,code snippet injection
194,7,Re-erntrancy,code snippet injection
185,8,Re-erntrancy,code snippet injection
176,8,Re-erntrancy,code snippet injection
170,5,Re-erntrancy,code snippet injection
160,8,Re-erntrancy,code snippet injection
