loc,length,bug type,approach
358,9,Re-erntrancy,code snippet injection
331,7,Re-erntrancy,code snippet injection
316,8,Re-erntrancy,code snippet injection
299,10,Re-erntrancy,code snippet injection
282,10,Re-erntrancy,code snippet injection
252,8,Re-erntrancy,code snippet injection
239,5,Re-erntrancy,code snippet injection
223,8,Re-erntrancy,code snippet injection
208,6,Re-erntrancy,code snippet injection
193,8,Re-erntrancy,code snippet injection
181,8,Re-erntrancy,code snippet injection
169,8,Re-erntrancy,code snippet injection
156,8,Re-erntrancy,code snippet injection
142,8,Re-erntrancy,code snippet injection
130,7,Re-erntrancy,code snippet injection
118,8,Re-erntrancy,code snippet injection
341,8,Re-erntrancy,code snippet injection
265,10,Re-erntrancy,code snippet injection
103,9,Re-erntrancy,code snippet injection
94,8,Re-erntrancy,code snippet injection
81,9,Re-erntrancy,code snippet injection
72,8,Re-erntrancy,code snippet injection
