loc,length,bug type,approach
573,9,Re-erntrancy,code snippet injection
565,7,Re-erntrancy,code snippet injection
556,8,Re-erntrancy,code snippet injection
135,10,Re-erntrancy,code snippet injection
111,10,Re-erntrancy,code snippet injection
102,8,Re-erntrancy,code snippet injection
550,5,Re-erntrancy,code snippet injection
536,8,Re-erntrancy,code snippet injection
523,6,Re-erntrancy,code snippet injection
507,8,Re-erntrancy,code snippet injection
494,8,Re-erntrancy,code snippet injection
480,8,Re-erntrancy,code snippet injection
468,8,Re-erntrancy,code snippet injection
444,8,Re-erntrancy,code snippet injection
430,7,Re-erntrancy,code snippet injection
417,8,Re-erntrancy,code snippet injection
405,8,Re-erntrancy,code snippet injection
381,10,Re-erntrancy,code snippet injection
367,9,Re-erntrancy,code snippet injection
355,8,Re-erntrancy,code snippet injection
337,9,Re-erntrancy,code snippet injection
314,8,Re-erntrancy,code snippet injection
302,8,Re-erntrancy,code snippet injection
289,8,Re-erntrancy,code snippet injection
277,8,Re-erntrancy,code snippet injection
180,8,Re-erntrancy,code snippet injection
154,8,Re-erntrancy,code snippet injection
95,6,Re-erntrancy,code snippet injection
86,8,Re-erntrancy,code snippet injection
76,9,Re-erntrancy,code snippet injection
69,6,Re-erntrancy,code snippet injection
61,7,Re-erntrancy,code snippet injection
52,8,Re-erntrancy,code snippet injection
255,8,Re-erntrancy,code snippet injection
245,8,Re-erntrancy,code snippet injection
238,5,Re-erntrancy,code snippet injection
228,9,Re-erntrancy,code snippet injection
220,7,Re-erntrancy,code snippet injection
211,8,Re-erntrancy,code snippet injection
201,8,Re-erntrancy,code snippet injection
195,5,Re-erntrancy,code snippet injection
126,8,Re-erntrancy,code snippet injection
