loc,length,bug type,approach
63,4,tx.origin,code snippet injection
68,4,tx.origin,code snippet injection
73,4,tx.origin,code snippet injection
78,4,tx.origin,code snippet injection
83,4,tx.origin,code snippet injection
88,4,tx.origin,code snippet injection
100,4,tx.origin,code snippet injection
103,3,tx.origin,code snippet injection
109,4,tx.origin,code snippet injection
118,3,tx.origin,code snippet injection
125,4,tx.origin,code snippet injection
132,3,tx.origin,code snippet injection
139,4,tx.origin,code snippet injection
147,4,tx.origin,code snippet injection
156,4,tx.origin,code snippet injection
164,4,tx.origin,code snippet injection
173,3,tx.origin,code snippet injection
182,4,tx.origin,code snippet injection
191,3,tx.origin,code snippet injection
199,4,tx.origin,code snippet injection
212,3,tx.origin,code snippet injection
222,4,tx.origin,code snippet injection
229,4,tx.origin,code snippet injection
