loc,length,bug type,approach
134,4,tx.origin,code snippet injection
129,4,tx.origin,code snippet injection
20,4,tx.origin,code snippet injection
223,4,tx.origin,code snippet injection
214,3,tx.origin,code snippet injection
206,4,tx.origin,code snippet injection
198,3,tx.origin,code snippet injection
190,4,tx.origin,code snippet injection
183,3,tx.origin,code snippet injection
168,4,tx.origin,code snippet injection
156,4,tx.origin,code snippet injection
91,4,tx.origin,code snippet injection
86,4,tx.origin,code snippet injection
82,3,tx.origin,code snippet injection
41,4,tx.origin,code snippet injection
29,3,tx.origin,code snippet injection
145,3,tx.origin,code snippet injection
124,4,tx.origin,code snippet injection
119,4,tx.origin,code snippet injection
113,4,tx.origin,code snippet injection
108,4,tx.origin,code snippet injection
103,4,tx.origin,code snippet injection
98,4,tx.origin,code snippet injection
14,4,tx.origin,code snippet injection
8,5,tx.origin,code snippet injection
