loc,length,bug type,approach
9,4,tx.origin,code snippet injection
14,3,tx.origin,code snippet injection
18,4,tx.origin,code snippet injection
23,3,tx.origin,code snippet injection
27,4,tx.origin,code snippet injection
32,4,tx.origin,code snippet injection
38,4,tx.origin,code snippet injection
43,4,tx.origin,code snippet injection
64,3,tx.origin,code snippet injection
68,4,tx.origin,code snippet injection
73,4,tx.origin,code snippet injection
79,4,tx.origin,code snippet injection
85,4,tx.origin,code snippet injection
91,4,tx.origin,code snippet injection
96,4,tx.origin,code snippet injection
101,4,tx.origin,code snippet injection
107,4,tx.origin,code snippet injection
112,4,tx.origin,code snippet injection
151,4,tx.origin,code snippet injection
161,3,tx.origin,code snippet injection
171,3,tx.origin,code snippet injection
180,4,tx.origin,code snippet injection
193,3,tx.origin,code snippet injection
205,4,tx.origin,code snippet injection
234,4,tx.origin,code snippet injection
242,4,tx.origin,code snippet injection
253,4,tx.origin,code snippet injection
261,3,tx.origin,code snippet injection
