loc,length,bug type,approach
49,4,tx.origin,code snippet injection
58,3,tx.origin,code snippet injection
70,3,tx.origin,code snippet injection
82,4,tx.origin,code snippet injection
87,3,tx.origin,code snippet injection
91,4,tx.origin,code snippet injection
96,4,tx.origin,code snippet injection
102,4,tx.origin,code snippet injection
107,4,tx.origin,code snippet injection
113,4,tx.origin,code snippet injection
119,4,tx.origin,code snippet injection
125,4,tx.origin,code snippet injection
137,4,tx.origin,code snippet injection
148,3,tx.origin,code snippet injection
156,4,tx.origin,code snippet injection
167,4,tx.origin,code snippet injection
178,4,tx.origin,code snippet injection
191,4,tx.origin,code snippet injection
205,4,tx.origin,code snippet injection
210,4,tx.origin,code snippet injection
215,4,tx.origin,code snippet injection
221,4,tx.origin,code snippet injection
226,4,tx.origin,code snippet injection
239,4,tx.origin,code snippet injection
263,3,tx.origin,code snippet injection
274,4,tx.origin,code snippet injection
288,3,tx.origin,code snippet injection
299,4,tx.origin,code snippet injection
311,3,tx.origin,code snippet injection
318,4,tx.origin,code snippet injection
