loc,length,bug type,approach
555,4,tx.origin,code snippet injection
545,4,tx.origin,code snippet injection
525,4,tx.origin,code snippet injection
513,4,tx.origin,code snippet injection
503,3,tx.origin,code snippet injection
467,4,tx.origin,code snippet injection
453,3,tx.origin,code snippet injection
428,4,tx.origin,code snippet injection
406,3,tx.origin,code snippet injection
385,4,tx.origin,code snippet injection
358,4,tx.origin,code snippet injection
335,4,tx.origin,code snippet injection
314,4,tx.origin,code snippet injection
293,3,tx.origin,code snippet injection
277,4,tx.origin,code snippet injection
267,3,tx.origin,code snippet injection
251,3,tx.origin,code snippet injection
240,4,tx.origin,code snippet injection
487,4,tx.origin,code snippet injection
482,4,tx.origin,code snippet injection
477,4,tx.origin,code snippet injection
228,4,tx.origin,code snippet injection
222,4,tx.origin,code snippet injection
216,4,tx.origin,code snippet injection
