loc,length,bug type,approach
18,10,Overflow-Underflow,code snippet injection
13,4,Overflow-Underflow,code snippet injection
8,4,Overflow-Underflow,code snippet injection
235,10,Overflow-Underflow,code snippet injection
226,4,Overflow-Underflow,code snippet injection
215,4,Overflow-Underflow,code snippet injection
205,4,Overflow-Underflow,code snippet injection
191,4,Overflow-Underflow,code snippet injection
180,4,Overflow-Underflow,code snippet injection
164,8,Overflow-Underflow,code snippet injection
132,8,Overflow-Underflow,code snippet injection
107,4,Overflow-Underflow,code snippet injection
81,4,Overflow-Underflow,code snippet injection
74,4,Overflow-Underflow,code snippet injection
65,8,Overflow-Underflow,code snippet injection
60,4,Overflow-Underflow,code snippet injection
55,4,Overflow-Underflow,code snippet injection
46,8,Overflow-Underflow,code snippet injection
41,4,Overflow-Underflow,code snippet injection
30,10,Overflow-Underflow,code snippet injection
