loc,length,bug type,approach
376,1,Timestamp-Dependency,code snippet injection
370,1,Timestamp-Dependency,code snippet injection
961,1,Timestamp-Dependency,code snippet injection
949,1,Timestamp-Dependency,code snippet injection
911,1,Timestamp-Dependency,code snippet injection
901,3,Timestamp-Dependency,code snippet injection
845,5,Timestamp-Dependency,code snippet injection
819,5,Timestamp-Dependency,code snippet injection
795,3,Timestamp-Dependency,code snippet injection
765,9,Timestamp-Dependency,code snippet injection
755,5,Timestamp-Dependency,code snippet injection
728,9,Timestamp-Dependency,code snippet injection
713,5,Timestamp-Dependency,code snippet injection
695,9,Timestamp-Dependency,code snippet injection
682,4,Timestamp-Dependency,code snippet injection
655,4,Timestamp-Dependency,code snippet injection
629,5,Timestamp-Dependency,code snippet injection
565,5,Timestamp-Dependency,code snippet injection
547,9,Timestamp-Dependency,code snippet injection
534,4,Timestamp-Dependency,code snippet injection
516,9,Timestamp-Dependency,code snippet injection
493,9,Timestamp-Dependency,code snippet injection
457,4,Timestamp-Dependency,code snippet injection
424,5,Timestamp-Dependency,code snippet injection
408,3,Timestamp-Dependency,code snippet injection
401,3,Timestamp-Dependency,code snippet injection
386,5,Timestamp-Dependency,code snippet injection
357,3,Timestamp-Dependency,code snippet injection
344,3,Timestamp-Dependency,code snippet injection
321,4,Timestamp-Dependency,code snippet injection
317,3,Timestamp-Dependency,code snippet injection
311,5,Timestamp-Dependency,code snippet injection
301,9,Timestamp-Dependency,code snippet injection
296,4,Timestamp-Dependency,code snippet injection
290,4,Timestamp-Dependency,code snippet injection
286,3,Timestamp-Dependency,code snippet injection
281,4,Timestamp-Dependency,code snippet injection
271,9,Timestamp-Dependency,code snippet injection
265,5,Timestamp-Dependency,code snippet injection
261,3,Timestamp-Dependency,code snippet injection
251,9,Timestamp-Dependency,code snippet injection
241,9,Timestamp-Dependency,code snippet injection
236,4,Timestamp-Dependency,code snippet injection
232,3,Timestamp-Dependency,code snippet injection
226,4,Timestamp-Dependency,code snippet injection
