loc,length,bug type,approach
14,2,Unchecked-Send,code snippet injection
11,2,Unchecked-Send,code snippet injection
8,2,Unchecked-Send,code snippet injection
176,2,Unchecked-Send,code snippet injection
169,2,Unchecked-Send,code snippet injection
160,2,Unchecked-Send,code snippet injection
152,2,Unchecked-Send,code snippet injection
140,2,Unchecked-Send,code snippet injection
134,2,Unchecked-Send,code snippet injection
125,2,Unchecked-Send,code snippet injection
115,2,Unchecked-Send,code snippet injection
89,2,Unchecked-Send,code snippet injection
66,2,Unchecked-Send,code snippet injection
42,2,Unchecked-Send,code snippet injection
37,2,Unchecked-Send,code snippet injection
34,2,Unchecked-Send,code snippet injection
30,2,Unchecked-Send,code snippet injection
27,2,Unchecked-Send,code snippet injection
24,2,Unchecked-Send,code snippet injection
21,2,Unchecked-Send,code snippet injection
18,2,Unchecked-Send,code snippet injection
