loc,length,bug type,approach
44,2,Unchecked-Send,code snippet injection
23,2,Unchecked-Send,code snippet injection
76,2,Unchecked-Send,code snippet injection
60,2,Unchecked-Send,code snippet injection
41,2,Unchecked-Send,code snippet injection
31,2,Unchecked-Send,code snippet injection
48,2,Unchecked-Send,code snippet injection
18,2,Unchecked-Send,code snippet injection
15,2,Unchecked-Send,code snippet injection
12,2,Unchecked-Send,code snippet injection
8,2,Unchecked-Send,code snippet injection
