loc,length,bug type,approach
282,2,Unchecked-Send,code snippet injection
116,2,Unchecked-Send,code snippet injection
113,2,Unchecked-Send,code snippet injection
34,2,Unchecked-Send,code snippet injection
10,2,Unchecked-Send,code snippet injection
359,2,Unchecked-Send,code snippet injection
349,2,Unchecked-Send,code snippet injection
339,2,Unchecked-Send,code snippet injection
329,2,Unchecked-Send,code snippet injection
317,2,Unchecked-Send,code snippet injection
269,2,Unchecked-Send,code snippet injection
263,2,Unchecked-Send,code snippet injection
257,2,Unchecked-Send,code snippet injection
197,2,Unchecked-Send,code snippet injection
172,2,Unchecked-Send,code snippet injection
133,2,Unchecked-Send,code snippet injection
126,2,Unchecked-Send,code snippet injection
104,2,Unchecked-Send,code snippet injection
98,2,Unchecked-Send,code snippet injection
92,2,Unchecked-Send,code snippet injection
86,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
70,2,Unchecked-Send,code snippet injection
62,2,Unchecked-Send,code snippet injection
53,2,Unchecked-Send,code snippet injection
45,2,Unchecked-Send,code snippet injection
19,2,Unchecked-Send,code snippet injection
234,2,Unchecked-Send,code snippet injection
30,2,Unchecked-Send,code snippet injection
27,2,Unchecked-Send,code snippet injection
