loc,length,bug type,approach
185,2,Unchecked-Send,code snippet injection
182,2,Unchecked-Send,code snippet injection
179,2,Unchecked-Send,code snippet injection
176,2,Unchecked-Send,code snippet injection
173,2,Unchecked-Send,code snippet injection
170,2,Unchecked-Send,code snippet injection
34,2,Unchecked-Send,code snippet injection
31,2,Unchecked-Send,code snippet injection
449,2,Unchecked-Send,code snippet injection
393,2,Unchecked-Send,code snippet injection
364,2,Unchecked-Send,code snippet injection
336,2,Unchecked-Send,code snippet injection
312,2,Unchecked-Send,code snippet injection
273,2,Unchecked-Send,code snippet injection
246,2,Unchecked-Send,code snippet injection
228,2,Unchecked-Send,code snippet injection
74,2,Unchecked-Send,code snippet injection
71,2,Unchecked-Send,code snippet injection
68,2,Unchecked-Send,code snippet injection
65,2,Unchecked-Send,code snippet injection
62,2,Unchecked-Send,code snippet injection
59,2,Unchecked-Send,code snippet injection
56,2,Unchecked-Send,code snippet injection
49,2,Unchecked-Send,code snippet injection
43,2,Unchecked-Send,code snippet injection
25,2,Unchecked-Send,code snippet injection
14,2,Unchecked-Send,code snippet injection
166,2,Unchecked-Send,code snippet injection
162,2,Unchecked-Send,code snippet injection
159,2,Unchecked-Send,code snippet injection
156,2,Unchecked-Send,code snippet injection
153,2,Unchecked-Send,code snippet injection
