loc,length,bug type,approach
111,2,Unchecked-Send,code snippet injection
106,2,Unchecked-Send,code snippet injection
101,2,Unchecked-Send,code snippet injection
299,2,Unchecked-Send,code snippet injection
288,2,Unchecked-Send,code snippet injection
272,2,Unchecked-Send,code snippet injection
254,2,Unchecked-Send,code snippet injection
238,2,Unchecked-Send,code snippet injection
222,2,Unchecked-Send,code snippet injection
206,2,Unchecked-Send,code snippet injection
190,2,Unchecked-Send,code snippet injection
178,2,Unchecked-Send,code snippet injection
166,2,Unchecked-Send,code snippet injection
155,2,Unchecked-Send,code snippet injection
146,2,Unchecked-Send,code snippet injection
62,2,Unchecked-Send,code snippet injection
96,2,Unchecked-Send,code snippet injection
93,2,Unchecked-Send,code snippet injection
88,2,Unchecked-Send,code snippet injection
85,2,Unchecked-Send,code snippet injection
81,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
75,2,Unchecked-Send,code snippet injection
55,2,Unchecked-Send,code snippet injection
