loc,length,bug type,approach
152,2,Unchecked-Send,code snippet injection
149,2,Unchecked-Send,code snippet injection
190,2,Unchecked-Send,code snippet injection
181,2,Unchecked-Send,code snippet injection
143,2,Unchecked-Send,code snippet injection
132,2,Unchecked-Send,code snippet injection
119,2,Unchecked-Send,code snippet injection
103,2,Unchecked-Send,code snippet injection
89,2,Unchecked-Send,code snippet injection
61,2,Unchecked-Send,code snippet injection
58,2,Unchecked-Send,code snippet injection
55,2,Unchecked-Send,code snippet injection
52,2,Unchecked-Send,code snippet injection
49,2,Unchecked-Send,code snippet injection
171,2,Unchecked-Send,code snippet injection
168,2,Unchecked-Send,code snippet injection
165,2,Unchecked-Send,code snippet injection
162,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
75,2,Unchecked-Send,code snippet injection
72,2,Unchecked-Send,code snippet injection
