loc,length,bug type,approach
179,2,Unchecked-Send,code snippet injection
109,2,Unchecked-Send,code snippet injection
80,2,Unchecked-Send,code snippet injection
75,2,Unchecked-Send,code snippet injection
471,2,Unchecked-Send,code snippet injection
461,2,Unchecked-Send,code snippet injection
451,2,Unchecked-Send,code snippet injection
436,2,Unchecked-Send,code snippet injection
425,2,Unchecked-Send,code snippet injection
401,2,Unchecked-Send,code snippet injection
384,2,Unchecked-Send,code snippet injection
359,2,Unchecked-Send,code snippet injection
349,2,Unchecked-Send,code snippet injection
339,2,Unchecked-Send,code snippet injection
330,2,Unchecked-Send,code snippet injection
322,2,Unchecked-Send,code snippet injection
312,2,Unchecked-Send,code snippet injection
306,2,Unchecked-Send,code snippet injection
299,2,Unchecked-Send,code snippet injection
292,2,Unchecked-Send,code snippet injection
258,2,Unchecked-Send,code snippet injection
235,2,Unchecked-Send,code snippet injection
208,2,Unchecked-Send,code snippet injection
136,2,Unchecked-Send,code snippet injection
127,2,Unchecked-Send,code snippet injection
116,2,Unchecked-Send,code snippet injection
95,2,Unchecked-Send,code snippet injection
75,2,Unchecked-Send,code snippet injection
72,2,Unchecked-Send,code snippet injection
69,2,Unchecked-Send,code snippet injection
66,2,Unchecked-Send,code snippet injection
63,2,Unchecked-Send,code snippet injection
