loc,length,bug type,approach
711,2,Unchecked-Send,code snippet injection
706,2,Unchecked-Send,code snippet injection
654,2,Unchecked-Send,code snippet injection
651,2,Unchecked-Send,code snippet injection
598,2,Unchecked-Send,code snippet injection
595,2,Unchecked-Send,code snippet injection
777,2,Unchecked-Send,code snippet injection
770,2,Unchecked-Send,code snippet injection
756,2,Unchecked-Send,code snippet injection
748,2,Unchecked-Send,code snippet injection
728,2,Unchecked-Send,code snippet injection
721,2,Unchecked-Send,code snippet injection
700,2,Unchecked-Send,code snippet injection
693,2,Unchecked-Send,code snippet injection
686,2,Unchecked-Send,code snippet injection
680,2,Unchecked-Send,code snippet injection
674,2,Unchecked-Send,code snippet injection
663,2,Unchecked-Send,code snippet injection
644,2,Unchecked-Send,code snippet injection
637,2,Unchecked-Send,code snippet injection
630,2,Unchecked-Send,code snippet injection
624,2,Unchecked-Send,code snippet injection
618,2,Unchecked-Send,code snippet injection
607,2,Unchecked-Send,code snippet injection
564,2,Unchecked-Send,code snippet injection
542,2,Unchecked-Send,code snippet injection
523,2,Unchecked-Send,code snippet injection
511,2,Unchecked-Send,code snippet injection
492,2,Unchecked-Send,code snippet injection
468,2,Unchecked-Send,code snippet injection
444,2,Unchecked-Send,code snippet injection
420,2,Unchecked-Send,code snippet injection
