loc,length,bug type,approach
171,2,Unchecked-Send,code snippet injection
168,2,Unchecked-Send,code snippet injection
165,2,Unchecked-Send,code snippet injection
28,2,Unchecked-Send,code snippet injection
25,2,Unchecked-Send,code snippet injection
22,2,Unchecked-Send,code snippet injection
19,2,Unchecked-Send,code snippet injection
223,2,Unchecked-Send,code snippet injection
212,2,Unchecked-Send,code snippet injection
197,2,Unchecked-Send,code snippet injection
186,2,Unchecked-Send,code snippet injection
179,2,Unchecked-Send,code snippet injection
155,2,Unchecked-Send,code snippet injection
147,2,Unchecked-Send,code snippet injection
139,2,Unchecked-Send,code snippet injection
130,2,Unchecked-Send,code snippet injection
121,2,Unchecked-Send,code snippet injection
114,2,Unchecked-Send,code snippet injection
107,2,Unchecked-Send,code snippet injection
100,2,Unchecked-Send,code snippet injection
93,2,Unchecked-Send,code snippet injection
86,2,Unchecked-Send,code snippet injection
79,2,Unchecked-Send,code snippet injection
54,2,Unchecked-Send,code snippet injection
47,2,Unchecked-Send,code snippet injection
40,2,Unchecked-Send,code snippet injection
161,2,Unchecked-Send,code snippet injection
15,2,Unchecked-Send,code snippet injection
12,2,Unchecked-Send,code snippet injection
9,2,Unchecked-Send,code snippet injection
