loc,length,bug type,approach
809,2,Unchecked-Send,code snippet injection
796,2,Unchecked-Send,code snippet injection
757,2,Unchecked-Send,code snippet injection
748,2,Unchecked-Send,code snippet injection
695,2,Unchecked-Send,code snippet injection
672,2,Unchecked-Send,code snippet injection
649,2,Unchecked-Send,code snippet injection
626,2,Unchecked-Send,code snippet injection
619,2,Unchecked-Send,code snippet injection
599,2,Unchecked-Send,code snippet injection
587,2,Unchecked-Send,code snippet injection
576,2,Unchecked-Send,code snippet injection
565,2,Unchecked-Send,code snippet injection
540,2,Unchecked-Send,code snippet injection
517,2,Unchecked-Send,code snippet injection
456,2,Unchecked-Send,code snippet injection
445,2,Unchecked-Send,code snippet injection
434,2,Unchecked-Send,code snippet injection
423,2,Unchecked-Send,code snippet injection
407,2,Unchecked-Send,code snippet injection
373,2,Unchecked-Send,code snippet injection
343,2,Unchecked-Send,code snippet injection
328,2,Unchecked-Send,code snippet injection
322,2,Unchecked-Send,code snippet injection
310,2,Unchecked-Send,code snippet injection
284,2,Unchecked-Send,code snippet injection
272,2,Unchecked-Send,code snippet injection
251,2,Unchecked-Send,code snippet injection
248,2,Unchecked-Send,code snippet injection
245,2,Unchecked-Send,code snippet injection
242,2,Unchecked-Send,code snippet injection
239,2,Unchecked-Send,code snippet injection
