loc,length,bug type,approach
278,2,Unchecked-Send,code snippet injection
270,2,Unchecked-Send,code snippet injection
11,2,Unchecked-Send,code snippet injection
511,2,Unchecked-Send,code snippet injection
498,2,Unchecked-Send,code snippet injection
475,2,Unchecked-Send,code snippet injection
436,2,Unchecked-Send,code snippet injection
415,2,Unchecked-Send,code snippet injection
396,2,Unchecked-Send,code snippet injection
376,2,Unchecked-Send,code snippet injection
362,2,Unchecked-Send,code snippet injection
352,2,Unchecked-Send,code snippet injection
343,2,Unchecked-Send,code snippet injection
328,2,Unchecked-Send,code snippet injection
321,2,Unchecked-Send,code snippet injection
312,2,Unchecked-Send,code snippet injection
301,2,Unchecked-Send,code snippet injection
256,2,Unchecked-Send,code snippet injection
238,2,Unchecked-Send,code snippet injection
228,2,Unchecked-Send,code snippet injection
218,2,Unchecked-Send,code snippet injection
186,2,Unchecked-Send,code snippet injection
174,2,Unchecked-Send,code snippet injection
29,2,Unchecked-Send,code snippet injection
18,2,Unchecked-Send,code snippet injection
156,2,Unchecked-Send,code snippet injection
153,2,Unchecked-Send,code snippet injection
150,2,Unchecked-Send,code snippet injection
146,2,Unchecked-Send,code snippet injection
143,2,Unchecked-Send,code snippet injection
140,2,Unchecked-Send,code snippet injection
135,2,Unchecked-Send,code snippet injection
