loc,length,bug type,approach
46,2,Unchecked-Send,code snippet injection
41,2,Unchecked-Send,code snippet injection
36,2,Unchecked-Send,code snippet injection
196,2,Unchecked-Send,code snippet injection
176,2,Unchecked-Send,code snippet injection
159,2,Unchecked-Send,code snippet injection
138,2,Unchecked-Send,code snippet injection
121,2,Unchecked-Send,code snippet injection
103,2,Unchecked-Send,code snippet injection
88,2,Unchecked-Send,code snippet injection
65,2,Unchecked-Send,code snippet injection
31,2,Unchecked-Send,code snippet injection
28,2,Unchecked-Send,code snippet injection
23,2,Unchecked-Send,code snippet injection
19,2,Unchecked-Send,code snippet injection
16,2,Unchecked-Send,code snippet injection
13,2,Unchecked-Send,code snippet injection
