loc,length,bug type,approach
276,2,Unchecked-Send,code snippet injection
269,2,Unchecked-Send,code snippet injection
262,2,Unchecked-Send,code snippet injection
255,2,Unchecked-Send,code snippet injection
248,2,Unchecked-Send,code snippet injection
241,2,Unchecked-Send,code snippet injection
234,2,Unchecked-Send,code snippet injection
227,2,Unchecked-Send,code snippet injection
220,2,Unchecked-Send,code snippet injection
213,2,Unchecked-Send,code snippet injection
206,2,Unchecked-Send,code snippet injection
199,2,Unchecked-Send,code snippet injection
192,2,Unchecked-Send,code snippet injection
185,2,Unchecked-Send,code snippet injection
178,2,Unchecked-Send,code snippet injection
171,2,Unchecked-Send,code snippet injection
164,2,Unchecked-Send,code snippet injection
157,2,Unchecked-Send,code snippet injection
150,2,Unchecked-Send,code snippet injection
143,2,Unchecked-Send,code snippet injection
131,2,Unchecked-Send,code snippet injection
121,2,Unchecked-Send,code snippet injection
107,2,Unchecked-Send,code snippet injection
100,2,Unchecked-Send,code snippet injection
93,2,Unchecked-Send,code snippet injection
86,2,Unchecked-Send,code snippet injection
68,2,Unchecked-Send,code snippet injection
58,2,Unchecked-Send,code snippet injection
