loc,length,bug type,approach
178,2,Unchecked-Send,code snippet injection
175,2,Unchecked-Send,code snippet injection
172,2,Unchecked-Send,code snippet injection
70,2,Unchecked-Send,code snippet injection
36,2,Unchecked-Send,code snippet injection
371,2,Unchecked-Send,code snippet injection
359,2,Unchecked-Send,code snippet injection
350,2,Unchecked-Send,code snippet injection
340,2,Unchecked-Send,code snippet injection
334,2,Unchecked-Send,code snippet injection
282,2,Unchecked-Send,code snippet injection
272,2,Unchecked-Send,code snippet injection
255,2,Unchecked-Send,code snippet injection
235,2,Unchecked-Send,code snippet injection
225,2,Unchecked-Send,code snippet injection
214,2,Unchecked-Send,code snippet injection
208,2,Unchecked-Send,code snippet injection
203,2,Unchecked-Send,code snippet injection
199,2,Unchecked-Send,code snippet injection
129,2,Unchecked-Send,code snippet injection
118,2,Unchecked-Send,code snippet injection
84,2,Unchecked-Send,code snippet injection
55,2,Unchecked-Send,code snippet injection
43,2,Unchecked-Send,code snippet injection
319,2,Unchecked-Send,code snippet injection
163,2,Unchecked-Send,code snippet injection
160,2,Unchecked-Send,code snippet injection
157,2,Unchecked-Send,code snippet injection
154,2,Unchecked-Send,code snippet injection
66,2,Unchecked-Send,code snippet injection
32,2,Unchecked-Send,code snippet injection
