loc,length,bug type,approach
14,2,Unchecked-Send,code snippet injection
11,2,Unchecked-Send,code snippet injection
8,2,Unchecked-Send,code snippet injection
169,2,Unchecked-Send,code snippet injection
162,2,Unchecked-Send,code snippet injection
153,2,Unchecked-Send,code snippet injection
145,2,Unchecked-Send,code snippet injection
133,2,Unchecked-Send,code snippet injection
124,2,Unchecked-Send,code snippet injection
114,2,Unchecked-Send,code snippet injection
88,2,Unchecked-Send,code snippet injection
65,2,Unchecked-Send,code snippet injection
41,2,Unchecked-Send,code snippet injection
36,2,Unchecked-Send,code snippet injection
33,2,Unchecked-Send,code snippet injection
30,2,Unchecked-Send,code snippet injection
27,2,Unchecked-Send,code snippet injection
24,2,Unchecked-Send,code snippet injection
21,2,Unchecked-Send,code snippet injection
18,2,Unchecked-Send,code snippet injection
