loc,length,bug type,approach
94,2,Unchecked-Send,code snippet injection
88,2,Unchecked-Send,code snippet injection
191,2,Unchecked-Send,code snippet injection
186,2,Unchecked-Send,code snippet injection
177,2,Unchecked-Send,code snippet injection
166,2,Unchecked-Send,code snippet injection
159,2,Unchecked-Send,code snippet injection
152,2,Unchecked-Send,code snippet injection
144,2,Unchecked-Send,code snippet injection
137,2,Unchecked-Send,code snippet injection
131,2,Unchecked-Send,code snippet injection
124,2,Unchecked-Send,code snippet injection
118,2,Unchecked-Send,code snippet injection
112,2,Unchecked-Send,code snippet injection
107,2,Unchecked-Send,code snippet injection
101,2,Unchecked-Send,code snippet injection
88,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
75,2,Unchecked-Send,code snippet injection
72,2,Unchecked-Send,code snippet injection
69,2,Unchecked-Send,code snippet injection
66,2,Unchecked-Send,code snippet injection
63,2,Unchecked-Send,code snippet injection
