loc,length,bug type,approach
70,2,Unchecked-Send,code snippet injection
67,2,Unchecked-Send,code snippet injection
64,2,Unchecked-Send,code snippet injection
61,2,Unchecked-Send,code snippet injection
58,2,Unchecked-Send,code snippet injection
55,2,Unchecked-Send,code snippet injection
52,2,Unchecked-Send,code snippet injection
239,2,Unchecked-Send,code snippet injection
230,2,Unchecked-Send,code snippet injection
223,2,Unchecked-Send,code snippet injection
216,2,Unchecked-Send,code snippet injection
209,2,Unchecked-Send,code snippet injection
196,2,Unchecked-Send,code snippet injection
160,2,Unchecked-Send,code snippet injection
118,2,Unchecked-Send,code snippet injection
100,2,Unchecked-Send,code snippet injection
85,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
47,2,Unchecked-Send,code snippet injection
35,2,Unchecked-Send,code snippet injection
13,2,Unchecked-Send,code snippet injection
